제목,내용,게시자,게시날짜
{김성욱 기자 매일 필사하기 2023.10.31} 트렌드 코리아 2024 31p~35p,이런 캐릭터를 일명 맑눈광(맑은 눈의 광인)이라고 하는 데 밝은 표정과 맑고 초롱초롱한 눈을 가지고 있지만 어딘가 모르 게 다소 엉뚱한 모습을 보이는 사람을 지칭하는 말이다. MZ오피스는 이외에도 회식 가서 고기를 굽지 않는 신입사원 젊은 사원들에게 꼰대로...,대구경북아파트,4주 전
[2310] 자기야 자유롭게 쉽잖은 세상이지만 알잖아 나는 언제나 네 편인 걸,왼쪽 사진은 내가봐도 맑눈광이라 무서워서 가렸다 ??: 연예간부 보러 오셨습니까? / 나: 탱크요 줄을 서도 사람들이 애기들 등 떠밀며 새치기해서 오연이랑 참고 기다렸는데 미군들이 우리가 먼져 왔다며 챙겨주셨다ㅜ 카페가는 길 셔틀타고 나와서 카페 들리기로...,", 쉼표",4주 전
"장서희 ""'미스터트롯' 때부터 이찬원 팬…동질감 느꼈다""","이어, 원조 악역퀸답게 요즘 악역 트렌드를 냉철하게 분석해 궁금증을 자아냈는데, ""예전에는 무조건 소리 지르고, 째려보면 무섭다고 생각했는데 지금의 악역들은 '맑눈광'이다, 그냥 서늘하게 씩 웃기만 해도 등골이 오싹해지는 것 같다""라고 말해 모두의 격한...","연예일상,스즈메각코,일본어종합,voca6000,이승대",4주 전
"도쿄 해리포터 스튜디오, 시부야",도비 졸귀 내 최애 캐릭터 ㅋㅋㅋㅋㅋㅋㅋㅋ 맑눈광의 원조ㅋㅋㅋㅋ 어떤 애기가 도비 코스프레 하는데 진짜 귀여웠움 ㅜㅜㅜ 와 여기가 진짜 미쳤음 진짜 영화속에 들어온 느낌 지팡이 샵이랑 부엉이샵이랑 빗자루샵이랑 다있어 밤 낮 왔다 갔다 하는데 밤 됐을때 조명...,채오니,4주 전
10월. 고된 하루를 공칠이랑 저녁 밥 먹기 위해 버티는 것.,오빠랑 계속 인테리어 영상보다가 극한직업 집짓는거보다가~~~ 그렇게 시간을 보냈다 집에와서 트리도 열시매 칠해주고 월요일 연차내고 맑눈광 모임 예정이였지만 아쉽게도 수뱅이는 개인사정으로 참석을 못했다. 진주락 오랜만에 나들이하니 좋았고 새로운 소주잔도 2개...,rabbit,4주 전
"[일본 여행] 9월 5박6일 도쿄여행 4편 (아사쿠사 센소지, 스즈키엔, 말차, 멘치카츠, 돈카츠 주로쿠...",맑눈광이 된 누네띠내 긴자식스와서 또 지옥의 쇼핑(?)을 합니다... 넘 힘..들...다..........☆ 스시잔마이 본점 기름진 음식과 짠 음식에 질려버려서 진짜 스시 먹기 싫었는데......후... 어쩔 수 없이 스시를 먹으러 왔습니다. 대기 20분정도 하고 들어왔습니다.(대기 대기...,띤띤의 맛집 다니는 일상,4주 전
최근 일주일,"이토준지과의 맑눈광이었을까 아니면 초상화라서 보정이 된 걸까... . 일주일 간의 소비 한 것도 없는데 왜 이렇게 돈이 많이 나갔지? 하고 확인해보니 58,000원이 책값으로 쓰였더라. 책 수집 좀 작작해야 하는데 도서관이 멀어서 어쩔 수 없다는 변명하며 계속 사는 중 언제...",⑨②④,4주 전
똥꼬 / 골든 / 세피아도미넌트 / 남아,집사와 함께한지 1년 반이 되었지만 아직 데면데면해요 ㅋㅋㅋㅋㅋㅋ 겁은 많지만 먹성도 좋은 귀여운 우리 똥꼬 ♡ 집사손은 싫지만 호두는 먹고싶은 저 맑눈광 집사와의 긴 결투끝에 결국 얻어냄 ! 만족의 낼름 낼름 ♡ 귀엽고 하찮은 누렁니 ♡ 보일듯 말듯해서 더 귀여운...,"햄하루 _ 햄스터 , 소동물들과 함께 하는 행복한 하루 ♡",4주 전
"<옥탑방의 문제아들> 장서희, '이찬원' 향한 팬심 고백! '원조 빌런'이 꼽은 대세 악역은？","이어, 원조 악역퀸답게 요즘 악역 트렌드를 냉철하게 분석해 궁금증을 자아냈는데, ”예전에는 무조건 소리 지르고, 째려보면 무섭다고 생각했는데 지금의 악역들은 ‘맑눈광’이다. 그냥 서늘하게 씩 웃기만 해도 등골이 오싹해지는 것 같다“라고 말해 모두의 격한...",나인스타즈,4주 전
손흥민 조규성 이강인 실물 보고 온10월 상반기 일상❤️,연휴 끗 10월 4일 수요일 다들 한 마음 한 뜻으로 눈이 퀭했던 수요일 아침입니다 엄마 해맑게 말하는게 맑눈광 재질 소원 여섯시 이후에 이루어지는거 누가 몰라 ㅜ 경주여행 갔을 때 사고난 썰 푸는데 나보다 더한 언니가 있더라고여 놀랍게도 언니가 보내준 사진 보자마자...,❅*⋆⍋*⋆*I love my daily life❅*⋆⍋*⋆*,4주 전
202310 / 넷째주,유통기한 간당하던 닭으로 콜라가 있길래 콜라 닭찜을 했는데 엄마 친구분이 주셨다는 고구마가 영 심도 많고 맛이 일도 없네 ㅎㅎ 우리집 맑눈광 미누스 얼른 감기좀 나아보자 ㅠㅠ 1028 토 +2452 원래는 김영만 아저씨가 동네 행사에 온다고 해서 놀러가보고싶었는데...,랜선효녀 신변잡기,4주 전
"김세정, 입국장 이 표정에 반할 수밖에~ [포토엔HD]","‘연인’ 안은진, 따숨이 넘치는 표정 [포토엔HD] 감아도 떠도 맑눈광 안유진, 너무 예뻐 빨려들어갈 듯~ (아이브 출근길★) Copyright ⓒ 뉴스엔. All rights reserved. 무단 전재 및 재배포 금지. 이 기사는 언론사에서 연예 섹션으로 분류했습니다. 박해미 “성이 다른 두...","연예일상,스즈메각코,일본어종합,voca6000,이승대",4주 전
사랑스러운 것도 너무 많으면 끔찍하다,"역시 난 뷔페와 안 맞음 돈낭뷔 막이래~~~ (사실이래놓고나름대로푸파ㅋ..) 인사동만의 그 갬~성이 참~ 좃타 난 ^,^ 걷다가 아임그루트 만났는디 너무 맑눈광이던데?; 뉴진스 베개 사서 학교에 들고 다니고 싶었어..... 저걸 들고 다니면 모두에게 사랑받을 듯 걷다가 만난 구름잉...",가을은 식욕의 계절,4주 전
삼육보건대 뷰티 융합과 일상을 기록,지연아 무서워… 우리 중 가장 맑눈광 그녀다. 다들 그녀가 빨리 남자친구 생겼으면 한다. 우당탕탕 특수분장 실습시간 이건 내가 제일 좋아하던 시간인데 그래도 이상하게 실습 끝내고 나면 기가 다 빨리고 그래. 특수분장 수업이 목요일이라 끝나고 거의 술마시러 자주...,민도르륵 굴러가는 하루,4주 전
상록수역PT 빽스짐의 할로윈,맑눈광(맑은 눈의 광기)와 고른 치아 배열의 매력이 어마무시합니다!! 상록수역PT 빽스짐의 할로윈 빽스짐 본오점의 막내 트레이너 이동현 선생님입니다! 떡 벌어진 어깨만큼 떡 벌어진 입이네요!!ㅎㅎ 상록수역PT 빽스짐의 할로윈 이야~ 진짜 말이 안나옵니다! 빽스짐...,안산 PREMIUM 피트니스 브랜드 빽스짐,4주 전
리리 일상 #48 I am 독감이에요,"ㅠ 시골 와서 신난 아이 여기 오면 맨날 똥 치우는게 일이여 쫑아,, 똥 치우는데 걸리적거리니까 가라 개킹받게 하는 맑눈광 쫑이 각자 노는 중 우리 애 점프 실력 좀 보세요 캥거루가 따로 없네 발로 차는거 아니고 하도 달려 들어서 블로킹 하는건데ㅠ ㄹㅇ 1도 안먹히고...",리 블로그,4주 전
싱어게인3 본선 1라운드 진출자 77팀 명단 프로필(ft. 본명 나이 출생일 고향 학력 데뷔 소속그룹 소속사...,"나는 맑눈광 발라드 가수다: 1R 탈락 ▷이세연: 슈퍼스타K2 TOP6 46호. 나는 산골 가수다: 1R 합격(8A), 2R 승리 ▷신해솔: 찐 무명 / 장학퀴즈 출연자 47호. 나는 변태 가수다: 1R 합격(7A), 2R 승리 ▷테종: 찐 무명 48호. 나는 빅뱅을 이긴 가수다: 1R 탈락(2A)...",백오천하,4주 전
베베드피노ㅣ티그레 스트라이프 맨투맨&니삭스,몸통이 워낙 없어 넉넉하지만 100했으면 팔이 짧았을 것 같다. 사진엔 없는데 티그레 조끼랑 진짜 찰떡 ⁽(◍˃̵͈̑ᴗ˂̵͈̑)⁽ (티그레 조끼 진짜 너무 귀여움 휘뚜루마뚜루 채고) 맑눈광같지만 한두개씩 신상은 꼭 ...ㅋㅋㅋㅋㅋ,하니랑,4주 전
10월(2),i love you 3000 안 쳐자니까 거실로 가서 대자로 뻗어 자는 명품이 귀여워 꼬질꼬질해 ㅋㅋㅋㅋㅋㅋㅋㅋ 나에게 기 쪽 빨린 연주와 나 같아 나 저렇게 맑눈광스러워? 벌써 크리스마스 맞이하는 현백무역 크리스마스라니ㅜㅜㅜ 또 1살 쳐먹네 치플레 영접 근데 인스타에서...,oneure,4주 전
허망조차 허망하더라,"요즘 말로 ""맑눈광"" 그 자체였다. 김강우님의 연기도 여전하시더만은. 10월 말이면, 눈이 올만도 하지 않을까. 오늘은 한국에 눈이 와 주면 좋겠다 싶었다. 눈이 내린다 차갑고 포근하게 세상을 덮는다 누구든 용서할 수 있다면 아무도 죄를 묻지 않는다면 이런 밤이리라 유병록...",혼자놀기,4주 전
울어라 내일은 없는 것처럼,늘어져있다가 공부하러 나가는뎅 맑눈광 사이비가 붙잡길래 뿌리치고 왔다 진짜 눈이 맑았다 팀장님처럼 기분이 너무 안 좋으니까 단걸 집어넣어서 도파민이 나오게 해야했어 그래서 오레오를 사서 입에 한가득 넣고 와그작 와작 씹었어 허무하게도 기분이 좀 좋아짐...,So0o0o0o0o,4주 전
영화 리뷰 <그대들은 어떻게 살 것인가> 스포와 주관적인 해석,"가장 인상깊었던 비호감 캐릭터 큰할아버지를 대표로...(맑눈광) 아트와 음악, 사운드 믹싱 등 아름다운 연출과 장면이 많아서 감탄하며 봤습니다. 처음 주인공이 불이 난 엄마의 병원으로 달려가는 장면에서부터 놀라웠습니다. 꿈을 꾸고 있는 것만 같은 기분이었습니다....",이거 재밌어요,4주 전
10월의 끝,우리 맑눈광 문어씌를 보면 기분이가 좋아져요~ 또 밥먹으러 출발 얼마전부터 타코가 너무 먹고싶어서 노래를 불렀는데 드디어 소원성취했당. 옛날에 베트남 놀러갔을때 오빠랑 먹은 타코를 잊지못해..그 감동의 타코보다는 별로였지만 그래도 쏘쏘 타코 옆에 퀘사디아랑...,j,4주 전
2023년 4월,했던 기억이ㅋㅋㅋ큐ㅠㅠㅠ 에라이 아 글고 태집 처음 가본 날이네 엄청 좋아서 놀랐었어 오 저때의 나 꽤나 맑눈광이었군 4/10 집단적 독백 지림 여의도 한강공원! 처음으로 한강공원 가본 날! 가서 치맥했지롱 저녁되니까 갑자기 꽤나 쌀쌀해져서 추웠음 아 한강 또...,헬룽,4주 전
독일에서 면허따기 3. 신청,교수님이 자꾸 미루는 바람에 논문을 아직 한줄도 못썼기 때문에 맑눈광으로 압박하는중이다. 그럴때마다 교수님이 수업하다말고 리온아 오늘은 내가 꼭 답 줄게 하고 코멘트를 달아줬는데 그렇게 약 한달이 지나 결국 그 결전의 날이 오늘이라는 뭐 어쩌고 저쩌고. 암튼...,리온라이프,4주 전
일기장희동.zip,스키타는 꿈 내 간식인쥴 쒸익 좋다 말았네 맑눈광 룰루 산책할때 귀는 쫑긋 누나한테로 새로운 장난감 아주 맘에 드는구만 이 마사지샵 잘하네 시원~~~허니 좋구먼 안불편하냐고 묻지마세요 최고로 꿀잠자는 중이니까여 날이 너무 더워서 쪼금만 산책해도 바로 기절하던 7월...,일기장희진,4주 전
콩콩,날려버려라 맑눈광 개인지 .. 장원영인지 .. 수상할 정도로 끼 잘 떠는 개가 있다? 경기 보다가 마음이 넘 힘들어져서 먼저 나옴 이너피스를 위한 육회 고생많았슴다 랜더스 뽀동이랑 더현대 다녀왔다 밥 먹으러 더현대 #sooty 핏물 괴기 러버라 로스트 비프 먹으러 감 라자냐랑...,夏,4주 전
가을이 돌아왔다.,훈이 오빠랑 현이랑 셋이서 봐찌롱 달 보고 신난 우리 내가 토마스씨에게 선물로 저 곰돌이 출입증 다는거 줬는데 인증샷 찌거보내줬는데 넘 귀엽네 날 항상 웃게 만드는 서옌씨 맑눈광이시네요 당신. feat 임윤아 빼꼼 우리 실습조 칭구들 새 옷 드디어 왔다... 한 삼주만에...,졔씨의 하루,4주 전
자작 샌즈 이브의 설정입니다,"이브닝: 맑눈광입니다(광기캐). 이브와는 정반대라고 보시면 편해요. (이브닝은 미술 분야에 관심이 많지 않습니다. 싫어하는 것은 아니지만요.) (이브닝이 원래 성격입니다.) 취미- 각종 공예(이브 한정), 뭐든지 때려부수기(이브닝 한정) 좋아하는 것(이브): 각종 공예, 귀여운...",언더테일 한국 커뮤니티,4주 전
스타게이저 건망고님이하신 스타게이저 위험도짤,낭숟:쫀심토론 욕구편 영도보고 B에서 S로 올라감 하야테:영상 몇개보더니 말없이 S에 박아버림 우고:우루나민영상보고 충격먹어서 A 팔칠:맑눈광 이하얀:순수함 근데 여미새라 E는 못가고 D,에라이 월드 :: 팀 에라이 팬카페,4주 전
무근본 갑자기 진행하는 30문답,"자주 사용하는 이모티콘 오우 맑눈광 양파쿵야씨와 잔망루피씨 26. 블로그해서 좋은 점 추팔 쌉가능~~ 나도 기억 안나는 일 기록 할 수 있음! 친구들이 재밌어 함, 적다보면 시간 잘 감, 내가 제일 많이 볼 수 있음. 27. 만약 밴드에 들어가면 담당할 포지션 보컬이 제일...",Eine schöne Pflaume.,4주 전
행궁동 디저트 카페 개울 귀여운 개구리 수원이샌드 수원 여행 기념품 선물용 쿠키 추천,"뽀짝함,,, 맑눈광 재질 ㅋㅋ 종이 쇼핑백도 심플하고 귀엽쓰 나의 쿠키를 기다리며 루프탑에도 올라가봤다 루프탑 뷰는 그냥 정겨운 행궁동 동네뷰다 ㅋㅋ 슬쩍 내려다보면 요미우돈교자 웨이팅 볼 수 있음 날이 쌀쌀해서 보온 텐트같은 거 설치되어 있었음 쾌청해서...",NASCHKATZE ='ㅅ'=,4주 전
빨리 감기⏩⏭️/마지막 연휴 즐기기,"동참)/ 맑눈광 아니고 그냥 킹눈광...? 이 녀석, 꽤나 당돌하다 아빠랑 오빠랑 셋이서 자전거 탄 게 얼마 만이지 아니 타본 적은 있었나?? 어릴 땐 수목원이 가까워서 인라인스케이트나 자전거 타고 가족들이랑 자주 놀러 다녔었는데 그때 사진이 별로 없어서 머릿속으로만...",물고기처럼 ~ ~ ~ ᜊ,4주 전
주말과 워크샵이 한 주에 있었지만 힐링 그 자체였던,팀장님 해물라면 드시고싶다해서 코스에 나오는 칼국수 라면으로 바꿨는데 해물이 아~무것도 없다 밍숭맹숭 내 맘 싱숭생숭 남당항에서 만난 꼬질견 얘 진짜 귀여워 귀여워2 근데 이 친구 분명 저렇게 눈 뜨고 있었는데 나의 숙련된 마사지를 받더니 으로 변함 옆에...,끄적이는 내 일상,4주 전
08.20. 여수 당일치기,엄마가 이 사람 저 사람 물어뜯는 더러운 닥터피쉬 그만 하라고 얼른 손빼라고 뭐라 했음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 꼬리로 포옹 중인 로맨틱 해마 스마일 물고기(혈앵무?)라는데 그냥 맑눈광 같다.. 인스타 갬성 포토스팟도 좋쟈나 아쿠아플라넷의 하이라이트 중 하나인...,일상을 다채롭게 :D,4주 전
오 나의 순두부 멘탈이여,"맑눈광이라는 단어가 생겼듯이, 요즘은 외유내강의 시대인 것 같다. 눈은 반짝+해맑은 웃음 장착인데 뭔가 건들지 말아야겠다는 느낌이 드는? 반면에 나는 외강내유에 더 가까운 사람같다. 첫인상으로는 차가워 보인다는 말을 듣지만 안으로는… 크림치즈마냥 푹 찍으면...",가보자고!,4주 전
눈을 맞추고 나를 선명하게 비춰줘,ㅎㅎ) 이거 보니까 배진솔 진짜 까탈레나 지금도 생각나네 귀 나갈 뻔했음 ㄹㅇ ㅋㅋㅋㅋㅋㅋ 진짜 맑눈광.... ㄷㄷ 하••• 또 보자 엔믹스••• 끝. #4_회식은_거들_뿐 회사 간담회 겸 회식하러 고양 간 날 .ᐟ 고양고양이 ㄱㅇㅇ ㄷㄷㄷ (사진에 애정이 하나도 없어...,민구믿구,4주 전
요거보고 되게 웃겼네ㅋㅋ,"맑눈광까지는 아니더라도.. 순수한 광인의 느낌이드는 신입사원 ㅋㅋ 나도 그랬으려나.. 정말 모르겠는 눈빛.. 신입시절이 생각나고, 식은땀 나던 엣 생각이 절로난다",아이디어뱅크,4주 전
